129552044;41.15544;-8.607651;-0.1502319;0.7182979
129552045;41.1568;-8.607676;-0.1502323;0.7183216
129552046;41.1576;-8.607144;-0.150223;0.7183357
129552048;41.15916;-8.60613;-0.1502053;0.7183629
129552512;41.15517;-8.605973;-0.1502026;0.7182932
129553665;41.14832;-8.606329;-0.1502088;0.7181736
129553875;41.14764;-8.603931;-0.1501669;0.7181618
129554083;41.14653;-8.603822;-0.150165;0.7181425
129555296;41.14869;-8.600589;-0.1501086;0.7181801
129953504;41.15653;-8.620773;-0.1504609;0.718317
129953505;41.15629;-8.619326;-0.1504356;0.7183127
137981937;41.15903;-8.624304;-0.1505225;0.7183606
137982073;41.15557;-8.62089;-0.1504629;0.7183002
137982795;41.15524;-8.619068;-0.1504311;0.7182944
137992807;41.16012;-8.607918;-0.1502365;0.7183796
137992808;41.15735;-8.609162;-0.1502582;0.7183312
137993129;41.16023;-8.608665;-0.1502496;0.7183816
137993249;41.16068;-8.611591;-0.1503006;0.7183893
137994581;41.15749;-8.608109;-0.1502399;0.7183338
137994583;41.15721;-8.61133;-0.1502961;0.7183288
137994655;41.15836;-8.606647;-0.1502143;0.7183488
137994720;41.15899;-8.608397;-0.1502449;0.7183598
137994933;41.15867;-8.607525;-0.1502296;0.7183543
137996370;41.15491;-8.604693;-0.1501802;0.7182887
138197779;41.15716;-8.601967;-0.1501326;0.7183279
138198390;41.15926;-8.603166;-0.1501536;0.7183647
138198392;41.15731;-8.602491;-0.1501418;0.7183305
138208399;41.15905;-8.62013;-0.1504496;0.718361
138208401;41.15864;-8.619917;-0.1504459;0.7183537
280197437;41.1568;-8.609246;-0.1502597;0.7183217
286969224;41.14929;-8.611199;-0.1502938;0.7181906
297880635;41.15581;-8.623066;-0.1505009;0.7183044
335561055;41.15594;-8.620832;-0.1504619;0.7183067
335561064;41.15552;-8.619164;-0.1504328;0.7182993
343646798;41.15137;-8.615371;-0.1503666;0.7182269
343646801;41.14917;-8.617542;-0.1504045;0.7181886
343646841;41.15917;-8.614017;-0.150343;0.718363
345295625;41.15012;-8.614793;-0.1503565;0.7182051
345296263;41.15111;-8.615221;-0.150364;0.7182223
349907649;41.16033;-8.60989;-0.1502709;0.7183833
349907698;41.15882;-8.610679;-0.1502847;0.718357
349907807;41.16454;-8.610979;-0.1502899;0.7184568
353286182;41.15594;-8.61726;-0.1503996;0.7183067
353287405;41.15876;-8.604511;-0.150177;0.7183559
402007436;41.15993;-8.600876;-0.1501136;0.7183763
411842220;41.16001;-8.600846;-0.1501131;0.7183777
411909880;41.15454;-8.602501;-0.150142;0.7182822
428217533;41.15924;-8.620275;-0.1504522;0.7183642
428217535;41.15898;-8.621011;-0.150465;0.7183596
428217536;41.15886;-8.621706;-0.1504772;0.7183577
428217537;41.1589;-8.622166;-0.1504852;0.7183583
428217538;41.15899;-8.62251;-0.1504912;0.7183598
428217539;41.1591;-8.622787;-0.150496;0.7183617
428217540;41.15939;-8.623222;-0.1505036;0.7183669
452518414;41.15881;-8.602921;-0.1501493;0.7183567
452518418;41.16019;-8.604445;-0.1501759;0.7183809
452682212;41.15346;-8.606766;-0.1502164;0.7182633
452682218;41.15327;-8.606329;-0.1502088;0.7182601
452682221;41.15319;-8.606236;-0.1502072;0.7182586
452682225;41.15298;-8.606138;-0.1502054;0.7182551
452682227;41.1529;-8.606132;-0.1502053;0.7182536
452682230;41.1528;-8.60615;-0.1502056;0.7182518
452682234;41.15271;-8.606184;-0.1502063;0.7182502
452682238;41.15263;-8.606242;-0.1502073;0.718249
452682240;41.15254;-8.606347;-0.1502091;0.7182473
452682249;41.15226;-8.61004;-0.1502735;0.7182425
452682253;41.154;-8.609887;-0.1502709;0.7182728
452682256;41.15418;-8.609731;-0.1502682;0.718276
452682258;41.15459;-8.609344;-0.1502614;0.7182831
452682261;41.15476;-8.609274;-0.1502602;0.718286
452682265;41.15168;-8.609661;-0.1502669;0.7182324
452682268;41.15389;-8.610044;-0.1502736;0.7182709
452682270;41.15315;-8.610026;-0.1502733;0.718258
452682274;41.15375;-8.609934;-0.1502717;0.7182684
452682277;41.15387;-8.609912;-0.1502713;0.7182706
452682282;41.15355;-8.608704;-0.1502502;0.7182649
452682285;41.1536;-8.608993;-0.1502553;0.7182658
452682286;41.15362;-8.609951;-0.150272;0.7182661
452682289;41.15362;-8.610057;-0.1502738;0.7182661
452682292;41.15364;-8.611063;-0.1502914;0.7182665
452682295;41.15351;-8.611027;-0.1502908;0.7182643
452682297;41.1535;-8.610057;-0.1502738;0.7182642
452682300;41.1535;-8.609982;-0.1502725;0.7182642
452682304;41.15433;-8.610043;-0.1502736;0.7182786
455341194;41.15661;-8.621271;-0.1504696;0.7183184
473240004;41.15873;-8.607013;-0.1502207;0.7183553
473240005;41.15924;-8.607086;-0.150222;0.7183642
473873457;41.15901;-8.609057;-0.1502564;0.7183602
473873458;41.15876;-8.609324;-0.150261;0.718356
473873459;41.15848;-8.609311;-0.1502608;0.718351
473873460;41.15809;-8.609406;-0.1502625;0.7183442
473873461;41.15789;-8.60944;-0.1502631;0.7183407
473873462;41.15775;-8.609495;-0.150264;0.7183383
473873463;41.15762;-8.609593;-0.1502658;0.7183359
473873464;41.15756;-8.609732;-0.1502682;0.718335
473873465;41.15748;-8.609967;-0.1502723;0.7183336
473874237;41.15758;-8.613656;-0.1503367;0.7183352
473874239;41.15769;-8.614063;-0.1503438;0.7183372
473874242;41.15796;-8.61408;-0.1503441;0.7183419
473877733;41.15764;-8.613982;-0.1503423;0.7183363
473877734;41.15807;-8.613791;-0.150339;0.7183439
473877735;41.15837;-8.61369;-0.1503373;0.718349
473877736;41.15875;-8.613706;-0.1503375;0.7183558
473877737;41.15896;-8.613656;-0.1503367;0.7183594
473878705;41.15816;-8.613416;-0.1503325;0.7183453
473878708;41.15849;-8.613324;-0.1503309;0.7183512
473879871;41.15865;-8.612082;-0.1503092;0.718354
473879878;41.15872;-8.612345;-0.1503138;0.7183552
473879884;41.15906;-8.613197;-0.1503287;0.7183611
473879887;41.1586;-8.613306;-0.1503305;0.718353
473880555;41.15893;-8.612823;-0.1503221;0.7183588
473882628;41.15889;-8.613226;-0.1503292;0.7183581
473882633;41.15876;-8.612845;-0.1503225;0.718356
474541524;41.15909;-8.617279;-0.1503999;0.7183617
474544816;41.1574;-8.617462;-0.1504031;0.7183321
474544818;41.1577;-8.617078;-0.1503964;0.7183374
474544821;41.15796;-8.616943;-0.150394;0.7183419
474544824;41.15825;-8.616899;-0.1503932;0.718347
474544829;41.15852;-8.616846;-0.1503923;0.7183517
474544834;41.159;-8.617053;-0.1503959;0.71836
474677888;41.15919;-8.614038;-0.1503433;0.7183634
474677891;41.15907;-8.614047;-0.1503435;0.7183612
474677896;41.1589;-8.614115;-0.1503447;0.7183583
474677899;41.15845;-8.614223;-0.1503466;0.7183504
474677900;41.15825;-8.614271;-0.1503474;0.718347
474677902;41.15801;-8.614289;-0.1503477;0.7183428
474677907;41.15772;-8.614269;-0.1503474;0.7183377
474677911;41.15754;-8.614246;-0.150347;0.7183346
474677914;41.15704;-8.614094;-0.1503443;0.7183259
474677917;41.15701;-8.614035;-0.1503433;0.7183253
474677919;41.15688;-8.613737;-0.1503381;0.7183231
474677934;41.15663;-8.613067;-0.1503264;0.7183187
475049092;41.15797;-8.62242;-0.1504896;0.7183422
475050306;41.15603;-8.622876;-0.1504976;0.7183083
475050307;41.15595;-8.622737;-0.1504952;0.7183068
475050311;41.15582;-8.62261;-0.1504929;0.7183046
475052386;41.15279;-8.622878;-0.1504976;0.7182518
475064049;41.15604;-8.621543;-0.1504743;0.7183084
475064050;41.15599;-8.621428;-0.1504723;0.7183075
475064052;41.15577;-8.621158;-0.1504676;0.7183037
475064054;41.15567;-8.621027;-0.1504653;0.718302
475066897;41.15614;-8.621403;-0.1504719;0.7183101
475073403;41.157;-8.61798;-0.1504121;0.7183251
475073406;41.15719;-8.617737;-0.1504079;0.7183285
475073423;41.15715;-8.617583;-0.1504052;0.7183277
475073428;41.15672;-8.616076;-0.1503789;0.7183203
475352084;41.15638;-8.617891;-0.1504106;0.7183144
475352085;41.15675;-8.618032;-0.150413;0.7183207
475352608;41.15691;-8.618069;-0.1504137;0.7183236
475353910;41.15687;-8.61396;-0.150342;0.7183229
475354369;41.15657;-8.614183;-0.1503459;0.7183176
475354371;41.15694;-8.615078;-0.1503615;0.7183242
475354599;41.15723;-8.614882;-0.1503581;0.7183293
475354600;41.15704;-8.614398;-0.1503496;0.7183259
475354682;41.15674;-8.614611;-0.1503533;0.7183207
475360028;41.15971;-8.62467;-0.1505289;0.7183725
475360031;41.15949;-8.624663;-0.1505288;0.7183686
475360033;41.15932;-8.624625;-0.1505281;0.7183657
475360035;41.15917;-8.624509;-0.1505261;0.718363
475360037;41.15878;-8.623837;-0.1505144;0.7183562
475360038;41.15826;-8.622908;-0.1504981;0.7183471
475360039;41.15754;-8.621644;-0.1504761;0.7183346
475360041;41.15727;-8.62112;-0.1504669;0.7183299
475360043;41.15717;-8.620957;-0.1504641;0.7183282
475360045;41.15707;-8.62084;-0.150462;0.7183264
475360047;41.15697;-8.620786;-0.1504611;0.7183247
475360049;41.15683;-8.620763;-0.1504607;0.7183221
475392099;41.15664;-8.61251;-0.1503167;0.7183189
475392102;41.15678;-8.612506;-0.1503166;0.7183213
475394841;41.1576;-8.612338;-0.1503137;0.7183357
475394859;41.15676;-8.612035;-0.1503084;0.7183211
475394871;41.15696;-8.612659;-0.1503193;0.7183245
475396372;41.15574;-8.611899;-0.150306;0.7183032
475396373;41.15572;-8.611599;-0.1503008;0.7183029
475396375;41.15586;-8.610868;-0.150288;0.7183053
475405130;41.15182;-8.60666;-0.1502146;0.7182348
475405131;41.15124;-8.606972;-0.15022;0.7182246
475405136;41.1516;-8.607182;-0.1502237;0.718231
475406849;41.14977;-8.611247;-0.1502946;0.718199
475406851;41.14976;-8.611112;-0.1502922;0.7181988
475406852;41.14977;-8.610429;-0.1502803;0.7181989
475406853;41.14965;-8.610216;-0.1502766;0.7181969
501225708;41.15401;-8.607747;-0.1502335;0.7182729
501225713;41.15401;-8.607446;-0.1502283;0.7182729
501225717;41.15423;-8.607144;-0.150223;0.7182768
501225720;41.15444;-8.60673;-0.1502158;0.7182804
501225723;41.15453;-8.606606;-0.1502136;0.718282
501225739;41.1557;-8.605351;-0.1501917;0.7183025
501225743;41.15574;-8.60538;-0.1501922;0.7183032
501225746;41.15578;-8.60549;-0.1501941;0.7183038
501225749;41.15575;-8.605552;-0.1501952;0.7183033
501225754;41.15522;-8.605865;-0.1502007;0.718294
501225766;41.15531;-8.606627;-0.150214;0.7182956
501225783;41.15633;-8.606342;-0.150209;0.7183135
501225787;41.15675;-8.606117;-0.1502051;0.7183207
501225800;41.15535;-8.606966;-0.1502199;0.7182963
501225803;41.1554;-8.606956;-0.1502197;0.7182973
501225807;41.15623;-8.606813;-0.1502172;0.7183117
501225811;41.15651;-8.606793;-0.1502169;0.7183166
501225889;41.15665;-8.604604;-0.1501787;0.718319
501225920;41.15644;-8.604794;-0.150182;0.7183155
501252447;41.1557;-8.609969;-0.1502723;0.7183025
501252453;41.15581;-8.609809;-0.1502695;0.7183043
501252465;41.15583;-8.609728;-0.1502681;0.7183047
501252472;41.15581;-8.609249;-0.1502597;0.7183044
501252476;41.15571;-8.608839;-0.1502526;0.7183026
501252495;41.15557;-8.608614;-0.1502487;0.7183002
501252500;41.15554;-8.608423;-0.1502453;0.7182996
501252536;41.15567;-8.607678;-0.1502323;0.7183019
501252542;41.15579;-8.608183;-0.1502411;0.718304
501252546;41.15632;-8.608018;-0.1502383;0.7183133
501252551;41.15636;-8.608186;-0.1502412;0.7183141
501252596;41.15591;-8.608317;-0.1502435;0.7183061
501252601;41.156;-8.608685;-0.1502499;0.7183077
501252606;41.15602;-8.608825;-0.1502523;0.7183082
501252622;41.15625;-8.60873;-0.1502507;0.7183121
513920936;41.15809;-8.601595;-0.1501262;0.7183442
513920937;41.15753;-8.59892;-0.1500795;0.7183344
513920950;41.15791;-8.600724;-0.150111;0.7183411
513921171;41.15766;-8.601774;-0.1501293;0.7183367
513921184;41.15755;-8.601337;-0.1501217;0.7183347
513921193;41.15736;-8.600964;-0.1501151;0.7183315
513921201;41.15721;-8.600691;-0.1501104;0.7183288
513921213;41.15696;-8.600365;-0.1501047;0.7183244
513921229;41.15706;-8.600526;-0.1501075;0.7183263
513921231;41.15781;-8.600234;-0.1501024;0.7183392
747467609;41.14998;-8.613142;-0.1503277;0.7182026
747467615;41.15048;-8.611148;-0.1502929;0.7182114
747467619;41.15003;-8.612991;-0.1503251;0.7182035
747478280;41.15005;-8.611097;-0.150292;0.7182038
747478309;41.14988;-8.611205;-0.1502939;0.7182009
958308578;41.15096;-8.610826;-0.1502873;0.7182196
958309720;41.1503;-8.610343;-0.1502788;0.7182082
974882842;41.15269;-8.615797;-0.150374;0.7182499
974882854;41.15259;-8.616917;-0.1503936;0.7182482
1043000754;41.15454;-8.6013;-0.150121;0.7182822
1043000761;41.15453;-8.600546;-0.1501078;0.7182821
1105966159;41.15033;-8.610877;-0.1502881;0.7182087
1106006327;41.15027;-8.612099;-0.1503095;0.7182077
1107381202;41.1561;-8.606405;-0.1502101;0.7183095
1110690935;41.15532;-8.605619;-0.1501964;0.7182959
1110691349;41.15579;-8.609095;-0.1502571;0.7183041
1110698243;41.15358;-8.608044;-0.1502387;0.7182655
1110698245;41.15415;-8.609875;-0.1502707;0.7182754
1110698247;41.15375;-8.613086;-0.1503267;0.7182685
1110698250;41.15364;-8.611843;-0.150305;0.7182666
1110698254;41.15419;-8.609987;-0.1502726;0.7182761
1110698255;41.15358;-8.611148;-0.1502929;0.7182655
1110698256;41.15353;-8.604851;-0.150183;0.7182646
1110698257;41.15363;-8.61341;-0.1503324;0.7182664
1110698259;41.15363;-8.611461;-0.1502983;0.7182664
1110698261;41.15345;-8.604855;-0.150183;0.7182631
1110698263;41.152;-8.609983;-0.1502726;0.7182379
1110698264;41.15382;-8.613317;-0.1503307;0.7182696
1110698265;41.15348;-8.607995;-0.1502379;0.7182637
1110698267;41.15347;-8.604756;-0.1501813;0.7182636
1110698268;41.15376;-8.612127;-0.15031;0.7182686
1110698269;41.15364;-8.61215;-0.1503104;0.7182666
1110698272;41.1536;-8.608175;-0.150241;0.7182659
1110698273;41.15384;-8.612025;-0.1503082;0.7182699
1110698276;41.15374;-8.612217;-0.1503115;0.7182683
1110698277;41.15352;-8.608232;-0.150242;0.7182644
1110698278;41.15367;-8.61193;-0.1503065;0.718267
1110698280;41.15354;-8.611261;-0.1502949;0.7182648
1110698281;41.15365;-8.613043;-0.150326;0.7182667
1110698283;41.15353;-8.608456;-0.1502459;0.7182646
1110698285;41.15349;-8.60863;-0.1502489;0.7182639
1110698289;41.15369;-8.6132;-0.1503287;0.7182674
1110698297;41.15375;-8.612609;-0.1503184;0.7182685
1110698299;41.15372;-8.611979;-0.1503074;0.7182679
1143317563;41.15608;-8.623003;-0.1504998;0.7183092
1143317949;41.15681;-8.618498;-0.1504212;0.7183218
1209593455;41.14771;-8.62046;-0.1504554;0.7181631
1209593469;41.14767;-8.620367;-0.1504538;0.7181624
1209790922;41.1502;-8.609395;-0.1502623;0.7182064
1209790928;41.15567;-8.610008;-0.150273;0.718302
1216789880;41.15891;-8.621306;-0.1504702;0.7183584
1216789883;41.15903;-8.61198;-0.1503074;0.7183607
1216789889;41.15921;-8.622996;-0.1504997;0.7183638
1216789894;41.15955;-8.61185;-0.1503051;0.7183697
1252543215;41.15855;-8.623393;-0.1505066;0.7183522
1278184335;41.14993;-8.606378;-0.1502096;0.7182017
1278184346;41.14914;-8.609488;-0.1502639;0.718188
1278184350;41.14853;-8.607087;-0.150222;0.7181773
1293997458;41.15934;-8.613442;-0.1503329;0.7183661
1293997461;41.15931;-8.61349;-0.1503338;0.7183655
1293997462;41.15947;-8.613362;-0.1503315;0.7183683
1293997463;41.15936;-8.613379;-0.1503318;0.7183663
1386051842;41.14826;-8.614397;-0.1503496;0.7181726
1386051845;41.14827;-8.612989;-0.150325;0.7181728
1386063691;41.14771;-8.620144;-0.1504499;0.718163
1416641674;41.1579;-8.622285;-0.1504873;0.7183408
1416641676;41.15805;-8.622559;-0.150492;0.7183436
1417675671;41.15687;-8.622774;-0.1504958;0.7183229
1417675672;41.15692;-8.623066;-0.1505009;0.7183238
1417678296;41.15794;-8.622432;-0.1504898;0.7183416
1417693657;41.15582;-8.620965;-0.1504642;0.7183045
1417693658;41.15588;-8.620839;-0.150462;0.7183056
1417694650;41.15579;-8.622878;-0.1504976;0.7183041
1417694651;41.15594;-8.623035;-0.1505004;0.7183067
1419645367;41.15472;-8.620216;-0.1504512;0.7182854
1419645369;41.15474;-8.620464;-0.1504555;0.7182857
1419645371;41.15474;-8.620103;-0.1504492;0.7182856
1419645372;41.15481;-8.620605;-0.1504579;0.718287
1419645374;41.15483;-8.619984;-0.1504471;0.7182872
1419645375;41.15493;-8.620546;-0.1504569;0.718289
1419645377;41.15503;-8.619835;-0.1504445;0.7182907
1419645378;41.15532;-8.619565;-0.1504398;0.7182959
1422567181;41.15496;-8.620474;-0.1504557;0.7182895
1422610102;41.15665;-8.612796;-0.1503216;0.718319
1422610108;41.15713;-8.612598;-0.1503182;0.7183275
1422610110;41.15718;-8.612742;-0.1503207;0.7183282
1422611542;41.153;-8.606385;-0.1502098;0.7182553
1422611556;41.15552;-8.610462;-0.1502809;0.7182993
1422611558;41.15582;-8.610693;-0.1502849;0.7183045
1676280555;41.14942;-8.611213;-0.150294;0.7181929
1676280580;41.15042;-8.610337;-0.1502787;0.7182104
1676280584;41.15076;-8.609918;-0.1502714;0.7182162
1676280585;41.15082;-8.610886;-0.1502883;0.7182173
1676280588;41.15188;-8.609861;-0.1502704;0.7182359
1684844618;41.14874;-8.615372;-0.1503666;0.718181
1684844771;41.14925;-8.610468;-0.150281;0.7181899
1684844785;41.14934;-8.611151;-0.1502929;0.7181914
1684844794;41.14961;-8.610379;-0.1502795;0.7181962
1684844797;41.14962;-8.610343;-0.1502788;0.7181963
1684844798;41.1497;-8.611094;-0.1502919;0.7181977
1684844801;41.14971;-8.610348;-0.1502789;0.7181979
1684844803;41.14971;-8.611139;-0.1502927;0.7181979
1684844808;41.14983;-8.611008;-0.1502904;0.7182
1684844811;41.14986;-8.611495;-0.1502989;0.7182005
1684844816;41.14994;-8.611424;-0.1502977;0.718202
1684844825;41.15049;-8.610851;-0.1502877;0.7182115
1684865551;41.1525;-8.620758;-0.1504606;0.7182467
1684865554;41.15298;-8.618282;-0.1504174;0.7182551
1684865555;41.15337;-8.621032;-0.1504654;0.7182618
1788785841;41.15083;-8.609961;-0.1502722;0.7182174
1788786020;41.15182;-8.616377;-0.1503841;0.7182348
1788786041;41.15187;-8.615677;-0.1503719;0.7182357
1788786062;41.15197;-8.616399;-0.1503845;0.7182373
1788786080;41.15202;-8.615699;-0.1503723;0.7182382
1788786086;41.15203;-8.616764;-0.1503909;0.7182384
1788786094;41.15204;-8.616815;-0.1503918;0.7182387
1788786097;41.15206;-8.61641;-0.1503847;0.7182389
1788786107;41.15207;-8.616844;-0.1503923;0.7182391
1788786109;41.1521;-8.61571;-0.1503725;0.7182395
1788786128;41.15211;-8.615781;-0.1503737;0.7182398
1788786143;41.15213;-8.615742;-0.1503731;0.7182401
1788786155;41.15216;-8.615726;-0.1503728;0.7182407
1788786281;41.15246;-8.6169;-0.1503933;0.7182459
1788786305;41.15255;-8.61578;-0.1503737;0.7182475
1788787039;41.15526;-8.613288;-0.1503302;0.7182947
1788787052;41.15508;-8.613137;-0.1503276;0.7182916
1788787056;41.15503;-8.612006;-0.1503079;0.7182907
1788787061;41.15511;-8.612946;-0.1503243;0.7182921
1788787075;41.15519;-8.61321;-0.1503289;0.7182935
1788787081;41.15532;-8.613537;-0.1503346;0.7182959
1788787104;41.15538;-8.613413;-0.1503324;0.7182968
1788787115;41.15551;-8.613285;-0.1503302;0.7182992
1788787124;41.15519;-8.609235;-0.1502595;0.7182935
1788787195;41.15588;-8.6057;-0.1501978;0.7183056
1788787223;41.15602;-8.617698;-0.1504072;0.718308
1788787242;41.15628;-8.617871;-0.1504102;0.7183126
1788787260;41.15625;-8.613791;-0.150339;0.7183121
1788787262;41.15631;-8.613948;-0.1503417;0.7183132
1788787287;41.15638;-8.6141;-0.1503444;0.7183143
1788787299;41.15644;-8.61365;-0.1503366;0.7183153
1788787319;41.1565;-8.613816;-0.1503395;0.7183164
1788787340;41.15656;-8.613968;-0.1503421;0.7183174
1788787593;41.15709;-8.60924;-0.1502596;0.7183268
1788787713;41.15748;-8.614721;-0.1503552;0.7183335
1829027319;41.15561;-8.610118;-0.1502749;0.7183009
1829027320;41.15557;-8.610204;-0.1502764;0.7183002
1829027321;41.15553;-8.610312;-0.1502783;0.7182994
1829027322;41.15551;-8.610399;-0.1502798;0.7182991
1887601111;41.15885;-8.609189;-0.1502587;0.7183575
1887601114;41.15525;-8.60623;-0.150207;0.7182946
1887601117;41.15862;-8.609364;-0.1502617;0.7183534
1887601133;41.1558;-8.606019;-0.1502034;0.7183043
1887601134;41.15354;-8.605438;-0.1501932;0.7182648
1887601140;41.15825;-8.609324;-0.1502611;0.718347
2086430189;41.15441;-8.609346;-0.1502614;0.71828
2086430190;41.15455;-8.608407;-0.150245;0.7182825
2086430191;41.15435;-8.608467;-0.1502461;0.718279
2086430192;41.15441;-8.608858;-0.1502529;0.7182799
2086430193;41.15462;-8.608852;-0.1502528;0.7182837
2086430194;41.15446;-8.609464;-0.1502635;0.7182808
2202026261;41.15633;-8.607717;-0.150233;0.7183134
2204099938;41.1501;-8.607181;-0.1502236;0.7182047
2204100015;41.1521;-8.60605;-0.1502039;0.7182396
2213493593;41.15429;-8.612027;-0.1503082;0.7182779
2242804359;41.15159;-8.609569;-0.1502653;0.7182307
2242805402;41.1506;-8.610244;-0.1502771;0.7182136
2242805783;41.14959;-8.610413;-0.15028;0.7181959
2242805785;41.14968;-8.611089;-0.1502918;0.7181973
2245520814;41.1467;-8.611506;-0.1502991;0.7181454
2245786941;41.14707;-8.611439;-0.150298;0.7181518
2245786953;41.1491;-8.611189;-0.1502936;0.7181872
2245786974;41.14837;-8.611218;-0.1502941;0.7181745
